"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006082","organic acid metabolic process","206/2722","378/6447",0.544973544973545,1.29075842925953,4.98018777280946,4.97312002246704e-07,7.19862774348698e-05,6.13161894461045e-05,"YEL071W/YMR009W/YMR169C/YGL055W/YCR012W/YJL052W/YMR250W/YPR002W/YKR069W/YAL038W/YHR174W/YPL280W/YMR280C/YMR246W/YPL273W/YKL001C/YIR031C/YGL253W/YCR005C/YKL182W/YKL085W/YPR167C/YEL066W/YIL009W/YDR253C/YDL110C/YER043C/YOR317W/YHR183W/YJL088W/YBR112C/YNL103W/YER073W/YPR118W/YBR218C/YIR017C/YHR112C/YJL071W/YKL106W/YJR010W/YNL256W/YKR009C/YPR069C/YBR221C/YPL231W/YNL277W/YML042W/YBR159W/YNR016C/YGR254W/YDL015C/YKL060C/YJL196C/YNL239W/YCL064C/YOR375C/YGR019W/YOL126C/YBR177C/YDL174C/YPR060C/YBR084W/YIL051C/YJR024C/YGR204W/YOR374W/YOR393W/YDR380W/YFR055W/YFR053C/YDR173C/YMR165C/YLR351C/YLR153C/YHR018C/YDR452W/YKL152C/YOL136C/YLR134W/YOL002C/YIR033W/YHR033W/YPR035W/YLR372W/YNL216W/YLR438W/YDR511W/YER081W/YPR001W/YDR272W/YMR189W/YLR142W/YBR176W/YGL059W/YIR023W/YBL015W/YPR145W/YDR035W/YJL012C/YMR110C/YPR067W/YHR037W/YCL018W/YBR026C/YNL199C/YPR128C/YGR256W/YBR263W/YPL148C/YJR109C/YHR063C/YBR041W/YLR174W/YOR196C/YCL026C-A/YEL046C/YIL042C/YLR345W/YMR210W/YGR208W/YIL020C/YDL080C/YDR421W/YOR184W/YGL184C/YDR539W/YBR166C/YIL160C/YBR034C/YOL052C/YOR126C/YOL056W/YHR067W/YLR303W/YLR446W/YLL027W/YER065C/YIL094C/YKL055C/YER040W/YGL196W/YKL184W/YER090W/YMR289W/YML076C/YJL198W/YLR146C/YDR234W/YGR037C/YDR354W/YOR130C/YDR216W/YDR019C/YCL009C/YKL029C/YLR355C/YAL044C/YDL192W/YOR163W/YPL111W/YDR321W/YOR344C/YEL038W/YLL057C/YER086W/YGR286C/YGL125W/YOL058W/YGR155W/YCR034W/YPL017C/YDL219W/YMR020W/YLL062C/YBL098W/YJL200C/YMR170C/YML096W/YFL018C/YJR137C/YDR148C/YER072W/YDR300C/YOR108W/YKL015W/YML004C/YPL075W/YOR270C/YDL171C/YDL131W/YBR248C/YHR137W/YJR019C/YPL262W/YJL130C/YJR025C/YNL010W/YMR323W/YOR202W/YDR428C/YBR222C/YNR001C/YDR538W/YMR108W/YMR043W/YBR006W",206
"GO:0043436","oxoacid metabolic process","205/2722","376/6447",0.545212765957447,1.2913250191505,4.97585438094608,5.08736943002614e-07,7.19862774348698e-05,6.13161894461045e-05,"YEL071W/YMR009W/YMR169C/YGL055W/YCR012W/YJL052W/YMR250W/YPR002W/YKR069W/YAL038W/YHR174W/YPL280W/YMR280C/YMR246W/YPL273W/YKL001C/YIR031C/YGL253W/YCR005C/YKL182W/YKL085W/YPR167C/YEL066W/YIL009W/YDR253C/YDL110C/YER043C/YOR317W/YHR183W/YJL088W/YBR112C/YNL103W/YER073W/YPR118W/YBR218C/YIR017C/YHR112C/YJL071W/YKL106W/YJR010W/YNL256W/YKR009C/YPR069C/YBR221C/YPL231W/YNL277W/YML042W/YBR159W/YNR016C/YGR254W/YDL015C/YKL060C/YJL196C/YNL239W/YCL064C/YOR375C/YGR019W/YOL126C/YBR177C/YDL174C/YPR060C/YBR084W/YIL051C/YJR024C/YGR204W/YOR374W/YOR393W/YDR380W/YFR055W/YFR053C/YDR173C/YMR165C/YLR351C/YLR153C/YHR018C/YDR452W/YKL152C/YOL136C/YLR134W/YOL002C/YIR033W/YHR033W/YPR035W/YLR372W/YNL216W/YLR438W/YDR511W/YER081W/YPR001W/YDR272W/YMR189W/YLR142W/YBR176W/YGL059W/YIR023W/YBL015W/YPR145W/YDR035W/YJL012C/YMR110C/YPR067W/YHR037W/YCL018W/YBR026C/YNL199C/YPR128C/YGR256W/YBR263W/YPL148C/YJR109C/YHR063C/YBR041W/YLR174W/YOR196C/YCL026C-A/YEL046C/YIL042C/YLR345W/YMR210W/YGR208W/YIL020C/YDL080C/YDR421W/YOR184W/YGL184C/YDR539W/YBR166C/YIL160C/YBR034C/YOL052C/YOR126C/YOL056W/YHR067W/YLR303W/YLR446W/YLL027W/YER065C/YIL094C/YKL055C/YER040W/YGL196W/YKL184W/YER090W/YMR289W/YML076C/YJL198W/YLR146C/YDR234W/YGR037C/YDR354W/YOR130C/YDR216W/YDR019C/YCL009C/YKL029C/YLR355C/YAL044C/YDL192W/YOR163W/YPL111W/YDR321W/YOR344C/YEL038W/YER086W/YGR286C/YGL125W/YOL058W/YGR155W/YCR034W/YPL017C/YDL219W/YMR020W/YLL062C/YBL098W/YJL200C/YMR170C/YML096W/YFL018C/YJR137C/YDR148C/YER072W/YDR300C/YOR108W/YKL015W/YML004C/YPL075W/YOR270C/YDL171C/YDL131W/YBR248C/YHR137W/YJR019C/YPL262W/YJL130C/YJR025C/YNL010W/YMR323W/YOR202W/YDR428C/YBR222C/YNR001C/YDR538W/YMR108W/YMR043W/YBR006W",205
"GO:0006091","generation of precursor metabolites and energy","127/2722","218/6447",0.58256880733945,1.37980202091015,4.87643483621026,9.1652065140988e-07,0.000119711697391844,0.000101967560731755,"YBR117C/YGR043C/YMR105C/YNR074C/YIL045W/YGR248W/YCR012W/YJL052W/YPR184W/YEL011W/YLR258W/YAL038W/YKR058W/YHR174W/YGR244C/YOR178C/YNL052W/YMR118C/YIR031C/YGL253W/YCR005C/YER054C/YMR030W/YFL053W/YKL085W/Q0105/YEL039C/YFR017C/YMR081C/YHR183W/YJR120W/Q0045/YPR160W/YER067W/YOR355W/YJL137C/Q0250/YGL187C/YOR065W/YIL099W/YHR051W/YPL159C/YLL013C/YIL057C/YJL045W/YEL024W/YGR254W/YKL060C/YPR191W/YNL169C/YOL126C/YBL058W/YFR003C/YLR154W-C/YFR015C/YOR374W/YOR393W/YIL111W/YFR053C/YMR165C/YDR529C/YKL148C/YNL031C/YKL152C/YOL136C/YLR134W/YNL216W/YPR074C/YMR311C/YPR001W/YOR356W/YPL271W/YNR034W/YLL041C/YFR033C/YOR142W/YBR026C/YNL199C/YGR256W/YCR073W-A/YOL045W/YLR174W/Q0275/YLR345W/YKL093W/YOR002W/YGL226W/YHR163W/YKL035W/YOL056W/YJL166W/YLR446W/YOR095C/YER065C/YKL055C/YBR010W/YLR354C/YIL070C/YJR104C/YJL116C/YBL021C/YOR344C/YKL127W/YPR155C/YKL109W/YLR304C/YGL107C/YDR178W/YLR139C/YJL200C/YFL018C/YBR145W/YHR047C/YDR148C/YMR145C/YJL036W/YPL075W/YBL045C/YLR038C/YMR002W/YPL262W/YDR099W/YMR323W/YMR056C/YPR140W/YNR001C/YFR021W",127
"GO:0006163","purine nucleotide metabolic process","87/2722","140/6447",0.621428571428571,1.47184055841293,4.82474032612476,1.26907843555385e-06,0.000153921084540745,0.000131106298530149,"YBR117C/YGR043C/YGR248W/YCR012W/YJL052W/YAL038W/YHR174W/YAR015W/YGL253W/YDR400W/YDL022W/YDR399W/YHR183W/YMR120C/YMR303C/YGR254W/YKL060C/YLR359W/YML081C-A/YJR105W/YGR204W/YOR374W/YOR393W/YFR053C/YOR020W-A/YOR209C/YPR021C/YKL181W/YKL152C/YOL136C/YML022W/YNL216W/YPR074C/YOL077W-A/YGR061C/YOL061W/Q0085/YPL271W/YDL004W/YNR034W/YJR133W/YKR080W/YGL234W/YNL199C/YML035C/YGR256W/YCR073W-A/YLR174W/YLR345W/YOR128C/YMR083W/YLR028C/YJR049C/YPL134C/YHR163W/YOL056W/YNL220W/YOL059W/YDR408C/YBL068W/YLR446W/YOR095C/YGR010W/YBR127C/YHR216W/YLR354C/YGL067W/YOR163W/YDR441C/YJL116C/YOR344C/Q0130/YER170W/YHR202W/YHL011C/YBL098W/YDR226W/YOR222W/YBR145W/YMR145C/YPL075W/YHR074W/YJR025C/YJL005W/YMR323W/YDR428C/YEL041W",87
"GO:0003333","amino acid transmembrane transport","37/2722","49/6447",0.755102040816326,1.78844337147056,4.73557262086443,2.11192438992315e-06,0.0002390698409393,0.000203633972754695,"YPL265W/YBR068C/YKR039W/YCL025C/YDR046C/YMR088C/YPR058W/YNL101W/YPL274W/YDR352W/YDR160W/YEL064C/YGR125W/YPR021C/YFL055W/YEL063C/YER119C/YBR104W/YLL055W/YDR119W/YDR508C/YKR105C/YIL088C/YPL134C/YBR069C/YBR293W/YNL065W/YBR147W/YOR130C/YCL038C/YBR132C/YOR222W/YOL092W/YGR055W/YIL121W/YJR001W/YJL059W",37
"GO:0015711","organic anion transport","75/2722","120/6447",0.625,1.48029941219691,4.53972800773104,5.03351486716075e-06,0.000534181765277435,0.000455003251807821,"YCR098C/YPL265W/YJR152W/YBR068C/YMR246W/YKL165C/YMR241W/YKR039W/YDR135C/YCL025C/YOR317W/YKL120W/YPR058W/YOR049C/YNL101W/YGL077C/YKL174C/YGL139W/YNR002C/YEL064C/YGR257C/YCR028C/YAL067C/YPR021C/YGR243W/YGR206W/YHL002W/YJL193W/YKL002W/YML038C/YEL063C/YER119C/YBR104W/YPL244C/YLL015W/YIL166C/YPR128C/YAL053W/YLL055W/YLR025W/YBR041W/YHR002W/YOL147C/YBR220C/YDR508C/YPL002C/YMR034C/YOL119C/YKR105C/YDR384C/YIL088C/YPL134C/YBR069C/YEL062W/YGR065C/YGR260W/YPR011C/YNL065W/YKL187C/YOR130C/YPL221W/YNR006W/YIL134W/YOR306C/YIL006W/YOR222W/YKR013W/YJL078C/YGR055W/YEL004W/YLL048C/YIL121W/YMR056C/YJR001W/YJL059W",75
"GO:0006865","amino acid transport","42/2722","59/6447",0.711864406779661,1.68603594067174,4.52497821915138,5.86542121569162e-06,0.000585852072014375,0.000499014783304043,"YPL265W/YBR068C/YKR039W/YCL025C/YDR046C/YMR088C/YPR058W/YNL101W/YPL274W/YGL077C/YKL174C/YDR352W/YDR160W/YEL064C/YGR125W/YPR021C/YGR142W/YFL055W/YEL063C/YER119C/YBR104W/YKL176C/YLL055W/YDR119W/YDR508C/YKR105C/YIL088C/YPL134C/YBR069C/YEL062W/YBR293W/YNL065W/YBR147W/YOR130C/YCL038C/YBR132C/YOR222W/YOL092W/YGR055W/YIL121W/YJR001W/YJL059W",42
"GO:0046942","carboxylic acid transport","51/2722","76/6447",0.671052631578947,1.58937410572721,4.41794309013844,9.3755103301593e-06,0.000882988193935752,0.000752108225446484,"YPL265W/YJR152W/YBR068C/YMR246W/YMR241W/YKR039W/YDR135C/YCL025C/YOR317W/YKL120W/YPR058W/YOR049C/YNL101W/YGL077C/YKL174C/YNR002C/YEL064C/YCR028C/YAL067C/YPR021C/YGR243W/YJL193W/YEL063C/YER119C/YBR104W/YLL015W/YLL055W/YBR041W/YOL147C/YDR508C/YMR034C/YKR105C/YDR384C/YIL088C/YPL134C/YBR069C/YEL062W/YGR065C/YGR260W/YNL065W/YKL187C/YOR130C/YIL006W/YOR222W/YKR013W/YJL078C/YGR055W/YLL048C/YIL121W/YJR001W/YJL059W",51
"GO:0015849","organic acid transport","52/2722","78/6447",0.666666666666667,1.57898603967671,4.39749993457627,1.02481708668882e-05,0.000882988193935752,0.000752108225446484,"YPL265W/YJR152W/YBR068C/YMR246W/YMR241W/YKR039W/YDR135C/YCL025C/YOR317W/YKL120W/YPR058W/YOR049C/YNL101W/YGL077C/YKL174C/YNR002C/YEL064C/YCR028C/YAL067C/YPR021C/YGR243W/YJL193W/YEL063C/YER119C/YBR104W/YLL015W/YIL166C/YLL055W/YBR041W/YOL147C/YDR508C/YMR034C/YKR105C/YDR384C/YIL088C/YPL134C/YBR069C/YEL062W/YGR065C/YGR260W/YNL065W/YKL187C/YOR130C/YIL006W/YOR222W/YKR013W/YJL078C/YGR055W/YLL048C/YIL121W/YJR001W/YJL059W",52
"GO:0009117","nucleotide metabolic process","107/2722","185/6447",0.578378378378378,1.36987707766547,4.36327738119001,1.04003320840489e-05,0.000882988193935752,0.000752108225446484,"YBR117C/YGR043C/YGR248W/YCR012W/YJL052W/YNL200C/YAL038W/YHR174W/YAR015W/YGL253W/YDR400W/YDL022W/YER037W/YDR399W/YHR183W/YMR120C/YMR303C/YGL037C/YGR254W/YKL060C/YLR359W/YML081C-A/YJR105W/YGR209C/YGR204W/YOR374W/YOR393W/YFR053C/YOR020W-A/YOR209C/YPR021C/YMR271C/YKL181W/YLR014C/YLR043C/YKL152C/YOL136C/YML022W/YNL216W/YPR074C/YOL077W-A/YGR061C/YOL061W/Q0085/YPL271W/YDL004W/YNR034W/YJR133W/YKR080W/YOR111W/YGL234W/YNL199C/YML035C/YGR256W/YCR073W-A/YLR174W/YLR345W/YOR128C/YMR083W/YLR028C/YDL125C/YJR049C/YNR012W/YKL216W/YPL134C/YHR163W/YBL039C/YOL056W/YNL220W/YLR420W/YOL059W/YDR408C/YNL141W/YBL068W/YLR446W/YOR095C/YGR010W/YDL045C/YDL166C/YBR127C/YJR057W/YHR216W/YLR354C/YGL067W/YOR163W/YDR441C/YJL116C/YOR344C/Q0130/YER170W/YHR202W/YHL011C/YDR520C/YBL098W/YDR226W/YOR222W/YBR145W/YMR145C/YPL075W/YHR074W/YGL224C/YJL130C/YJR025C/YJL005W/YMR323W/YDR428C/YEL041W",107
"GO:0032787","monocarboxylic acid metabolic process","101/2722","175/6447",0.577142857142857,1.36695077149155,4.20678074181614,2.07630397274637e-05,0.00167884006939206,0.00142999581882381,"YEL071W/YMR169C/YGL055W/YCR012W/YJL052W/YPR002W/YAL038W/YHR174W/YPL280W/YMR280C/YMR246W/YIR031C/YGL253W/YKL182W/YIL009W/YDL110C/YOR317W/YHR183W/YBR112C/YER073W/YBR218C/YKR009C/YPR069C/YBR221C/YPL231W/YML042W/YBR159W/YNR016C/YGR254W/YDL015C/YKL060C/YJL196C/YGR019W/YBR177C/YDL174C/YOR374W/YOR393W/YFR055W/YFR053C/YMR165C/YLR153C/YKL152C/YOL136C/YLR134W/YOL002C/YIR033W/YLR372W/YNL216W/YPR001W/YDR272W/YBR176W/YGL059W/YIR023W/YBL015W/YPR067W/YCL018W/YBR026C/YNL199C/YPR128C/YGR256W/YPL148C/YHR063C/YBR041W/YLR174W/YOR196C/YCL026C-A/YIL042C/YLR345W/YMR210W/YDR539W/YIL160C/YOL052C/YOR126C/YOL056W/YHR067W/YLR446W/YLL027W/YER065C/YKL055C/YKL184W/YLR146C/YGR037C/YDR216W/YKL029C/YDL192W/YOR344C/YGR286C/YCR034W/YPL017C/YMR020W/YBL098W/YMR170C/YFL018C/YML004C/YPL075W/YJR019C/YJR025C/YMR323W/YBR222C/YDR538W/YBR006W",101
"GO:0043604","amide biosynthetic process","39/2722","56/6447",0.696428571428571,1.64947648787656,4.1725265684967,2.8813906444941e-05,0.00222390968834136,0.00189427308398799,"YMR169C/YHL003C/YJL101C/YMR296C/YNL256W/YPR069C/YBR221C/YBR183W/YNR016C/YBR084W/YLR153C/YPL087W/YBR176W/YGL059W/YPR145W/YOL049W/YPR067W/YOR054C/YHR063C/YIL042C/YMR298W/YDR062W/YBR034C/YOL052C/YDR196C/YLL027W/YKL184W/YMR289W/YLR146C/YDR531W/YIL083C/YKR072C/YPL111W/YBR139W/YGR286C/YOL058W/YMR020W/YMR170C/YKL008C",39
"GO:1901135","carbohydrate derivative metabolic process","166/2722","313/6447",0.53035143769968,1.2561262743754,3.97082262469048,5.07300916888794e-05,0.00374520416033553,0.00319007533091626,"YBR117C/YGR043C/YMR105C/YGR248W/YCR012W/YJL052W/YAL038W/YHR174W/YPL273W/YIL107C/YAR015W/YGL253W/YKL165C/YDR400W/YDL022W/YFL053W/YDR399W/YER043C/YHR183W/YJL155C/YOR067C/YMR120C/YLR020C/YLR330W/YCL005W-A/YKL201C/YGR254W/YKL060C/YJR061W/YLR359W/YML081C-A/YDR434W/YDR414C/YJR105W/YGR209C/YOR393W/YLR088W/YOR320C/YLR377C/YFR053C/YOR020W-A/YNR059W/YPL175W/YMR271C/YBR022W/YKL181W/YLR043C/YKL152C/YOL136C/YML022W/YNL216W/YPR074C/YOL077W-A/YGR061C/YOL061W/Q0085/YMR013C/YPL271W/YDL004W/YMR237W/YGL027C/YNR034W/YJR133W/YNL158W/YNL029C/YIL039W/YJR143C/YGL234W/YNL199C/YML035C/YGR256W/YCR073W-A/YBL020W/YCR044C/YGR036C/YLR057W/YGL142C/YPR106W/YJL139C/YLR345W/YJL183W/YBR111C/YML019W/YOR128C/YLR028C/YOR002W/YNR012W/YKL216W/YHR163W/YKL035W/YHL032C/YKR027W/YBL039C/YBR038W/YFL025C/YOL056W/YNL220W/YLR420W/YOR099W/YGL257C/YJL186W/YBR002C/YOL059W/YDR408C/YBL068W/YLR446W/YBR205W/YOR095C/YBR199W/YCL052C/YJL062W/YDL103C/YOR103C/YOR336W/YBR127C/YBR023C/YNL219C/YAL023C/YJR057W/YBL082C/YHR216W/YOL141W/YLR354C/YKR061W/YNL038W/YOR299W/YGR227W/YOR163W/YDR441C/YDR483W/YBL061C/YJL116C/YOR344C/Q0130/YOR085W/YKR043C/YER170W/YKL127W/YFL045C/YPL189W/YMR278W/YCR017C/YBR036C/YHL011C/YEL002C/YOR047C/YNL048W/YPL227C/YDR226W/YPL053C/YIR007W/YPL075W/YLL031C/YDL055C/YJL130C/YOR149C/YPL050C/YEL004W/YJL005W/YDR099W/YNL010W/YMR323W/YER003C/YDL093W/YJL002C/YNL192W",166
"GO:0005975","carbohydrate metabolic process","143/2722","265/6447",0.539622641509434,1.2780849264553,3.95149974027907,5.62469350151431e-05,0.00397947065232137,0.00338961792591257,"YEL070W/YGR043C/YMR105C/YIL045W/YGR248W/YNR071C/YCR012W/YJL052W/YPR184W/YEL011W/YLR258W/YAL038W/YKR058W/YHR174W/YPR026W/YMR280C/YIL107C/YOR178C/YIR031C/YGL253W/YCR005C/YER054C/YDL022W/YFL053W/YBR126C/YFR017C/YJL089W/YOR190W/YML100W/YHR183W/YLR343W/YJL155C/YPR160W/YJL137C/YDR001C/YBR218C/YBR105C/YDR255C/YIL099W/YMR196W/YHR104W/YJR030C/YDR074W/YKL048C/YJL216C/YJR159W/YDR477W/YGR254W/YKL060C/YKR097W/YOL126C/YBL058W/YFR003C/YGR066C/YFR015C/YDR420W/YBR298C/YOR393W/YLR377C/YFR053C/YER062C/YMR215W/YKL152C/YOL136C/YLR134W/YNL216W/YBR056W/YMR311C/YDR511W/YCL039W/YIL123W/YPR001W/YGL027C/YNR034W/YGL059W/YML051W/YCL018W/YNL199C/YGR256W/YHR101C/YCR073W-A/YOL045W/YPR159W/YLR174W/YLR057W/YIL042C/YLR345W/YMR307W/YNL249C/YMR099C/YGR279C/YDL189W/YNR073C/YHR163W/YKL035W/YHL032C/YOL056W/YJL186W/YOL059W/YOL030W/YDL236W/YLR446W/YOR095C/YER065C/YNL066W/YPL180W/YOR336W/YGR194C/YLR354C/YIL017C/YPL201C/YJR096W/YOR344C/YDR368W/YMR305C/YKL127W/YFL045C/YMR278W/YPL133C/YHR210C/YOR047C/YNR067C/YBR145W/YHR047C/YLR189C/YMR145C/YJL036W/YIR007W/YPL075W/YIL162W/YDL247W/YDR109C/YDR099W/YMR323W/YKL046C/YPL248C/YDR009W/YMR238W/YBR058C/YER003C/YNR001C/YLR144C/YFR021W",143
"GO:0051235","maintenance of location","31/2722","43/6447",0.72093023255814,1.70750815918528,3.97892809859316,6.74479831881539e-05,0.00458106701813941,0.0039020433221273,"YLL040C/YAR002C-A/YDR414C/YAL007C/YNR051C/YDR372C/YPL196W/YKL002W/YOR208W/YJL110C/YPL158C/YER151C/YBR097W/YFL025C/YJL053W/YML107C/YBR200W/YML104C/YKL193C/YDL018C/YDR150W/YGL200C/YNR006W/YBR036C/YOR230W/YOR016C/YBL040C/YLR016C/YJL154C/YDR009W/YKR001C",31
"GO:0072524","pyridine-containing compound metabolic process","62/2722","101/6447",0.613861386138614,1.4539178385142,3.93019388779753,7.18933745816425e-05,0.00469519038613957,0.00399925087753752,"YBR117C/YPR127W/YGR043C/YGR248W/YCR012W/YJL052W/YNL200C/YAL038W/YHR174W/YGL253W/YDR400W/YDL022W/YFL060C/YNL334C/YHR183W/YMR303C/YGL037C/YGR254W/YKL060C/YMR096W/YOR374W/YOR393W/YFR053C/YOR209C/YPR021C/YKL152C/YOL136C/YNL216W/YPR074C/YNR034W/YEL029C/YNL199C/YGR256W/YCR073W-A/YLR174W/YLR345W/YMR083W/YJR049C/YPL134C/YHR163W/YOL056W/YOL059W/YLR446W/YBL036C/YOR095C/YGR010W/YLR354C/YGL067W/YOR344C/YHR202W/YBL098W/YOR047C/YOR222W/YBR145W/YMR145C/YPL075W/YFL059W/YHR074W/YJR025C/YMR323W/YDR428C/YEL041W",62
"GO:0015980","energy derivation by oxidation of organic compounds","96/2722","170/6447",0.564705882352941,1.33749405713792,3.81189209774441,0.000105119282655373,0.00637473364102938,0.00542984565295045,"YMR105C/YNR074C/YIL045W/YPR184W/YEL011W/YLR258W/YKR058W/YGR244C/YOR178C/YNL052W/YMR118C/YIR031C/YCR005C/YER054C/YMR030W/YFL053W/YKL085W/Q0105/YEL039C/YFR017C/YMR081C/YJR120W/Q0045/YPR160W/YER067W/YOR355W/YJL137C/Q0250/YGL187C/YOR065W/YIL099W/YHR051W/YPL159C/YLL013C/YIL057C/YJL045W/YEL024W/YPR191W/YNL169C/YOL126C/YBL058W/YFR003C/YLR154W-C/YFR015C/YIL111W/YMR165C/YDR529C/YKL148C/YNL031C/YLR134W/YMR311C/YPR001W/YOR356W/YPL271W/YLL041C/YFR033C/YOR142W/YBR026C/YOL045W/YLR174W/Q0275/YKL093W/YOR002W/YGL226W/YKL035W/YJL166W/YER065C/YKL055C/YBR010W/YIL070C/YJR104C/YJL116C/YBL021C/YKL127W/YPR155C/YKL109W/YLR304C/YGL107C/YDR178W/YLR139C/YJL200C/YFL018C/YBR145W/YHR047C/YDR148C/YMR145C/YJL036W/YBL045C/YLR038C/YMR002W/YPL262W/YDR099W/YMR056C/YPR140W/YNR001C/YFR021W",96
"GO:0050801","monoatomic ion homeostasis","96/2722","170/6447",0.564705882352941,1.33749405713792,3.81189209774441,0.000105119282655373,0.00637473364102938,0.00542984565295045,"YMR105C/YMR058W/YDR492W/YMR021C/YJL077C/YHL040C/YLR023C/YER053C/YFL050C/YML006C/YOR226C/YGL006W/YLR136C/YJR059W/YHR175W/YJL165C/YCL005W-A/YPL202C/YKL064W/YBR024W/YLR205C/YLR034C/YOL027C/YEL027W/YFR003C/YGR257C/YOR153W/YHR050W/YPR008W/YOR020W-A/YOR332W/YNL031C/YPL224C/YEL065W/YOL002C/YIR033W/YGR142W/YML057W/YOR079C/YLR447C/YOR381W/YOR267C/YDR506C/YKL134C/YDR202C/YDR011W/YMR243C/YJL084C/YOR054C/YLR126C/YAL053W/YCR044C/YBR295W/YDR270W/YGL008C/YCL058C/YJR049C/YMR244C-A/YDR376W/YGR169C-A/YEL031W/YHR039C-A/YER113C/YPL135W/YLR083C/YMR134W/YBR010W/YKL190W/YBR127C/YOR384W/YLR214W/YIL023C/YHR060W/YHR026W/YGL166W/YCL017C/YJR104C/YDR107C/YLR047C/YJR106W/YBR187W/YOL130W/YBR036C/YDR495C/YNL259C/YLL051C/YDR040C/YIL090W/YMR054W/YOR270C/YPR036W/YDR205W/YPL234C/YOR291W/YOR087W/YJL059W",96
"GO:0045333","cellular respiration","67/2722","112/6447",0.598214285714286,1.41685800881705,3.80408247302376,0.000116296828608584,0.00672052303068822,0.00572438078492692,"YNR074C/YGR244C/YNL052W/YMR118C/YIR031C/YCR005C/YMR030W/YKL085W/Q0105/YEL039C/YMR081C/YJR120W/Q0045/YOR355W/Q0250/YGL187C/YOR065W/YHR051W/YPL159C/YLL013C/YJL045W/YEL024W/YPR191W/YNL169C/YOL126C/YLR154W-C/YIL111W/YMR165C/YDR529C/YKL148C/YNL031C/YPR001W/YOR356W/YPL271W/YLL041C/YFR033C/YOR142W/YBR026C/YLR174W/Q0275/YKL093W/YOR002W/YGL226W/YJL166W/YER065C/YKL055C/YBR010W/YIL070C/YJR104C/YJL116C/YBL021C/YPR155C/YKL109W/YLR304C/YGL107C/YDR178W/YLR139C/YJL200C/YFL018C/YDR148C/YBL045C/YLR038C/YMR002W/YPL262W/YMR056C/YPR140W/YNR001C",67
"GO:0019725","cellular homeostasis","132/2722","245/6447",0.538775510204082,1.27607851369791,3.76596120586125,0.000118737156019226,0.00672052303068822,0.00572438078492692,"YMR105C/YLR109W/YMR058W/YBR050C/YGL253W/YDL022W/YDR492W/YDR135C/YMR021C/YHL040C/YLR023C/YER053C/YFL050C/YML006C/YOR226C/YGL006W/YNL142W/YLR136C/YPR194C/YJR059W/YHR175W/YMR116C/YJL165C/YCL005W-A/YBL064C/YPL202C/YKL064W/YBR024W/YLR205C/YLR034C/YOL027C/YEL027W/YFR003C/YNR002C/YGR209C/YGR257C/YOR153W/YFR053C/YHR050W/YOR124C/YPR008W/YIL114C/YOR332W/YNL031C/YLR043C/YPL222W/YPL224C/YEL065W/YOL002C/YIR033W/YML057W/YOR079C/YLR447C/YOR381W/YOR267C/YGL197W/YDR506C/YKL134C/YDR202C/YDR011W/YMR243C/YDR092W/YJL084C/YAL056W/YOR054C/YLR126C/YJL110C/YCR044C/YBR295W/YDR270W/YDR508C/YGL008C/YCL058C/YDR384C/YJR049C/YNL055C/YMR244C-A/YDR376W/YPR138C/YER132C/YGR169C-A/YEL031W/YPL203W/YLR446W/YHR039C-A/YHR106W/YER113C/YPL135W/YLR083C/YMR134W/YBR010W/YKL190W/YBR127C/YOR384W/YLR214W/YIL023C/YHR060W/YHR026W/YGL166W/YCL017C/YJR104C/YDR107C/YLR047C/YPR139C/YJR106W/YMR304W/YBR187W/YDR169C/YOL130W/YBR036C/YDR495C/YNL259C/YPR100W/YDR075W/YJL029C/YLL051C/YDR040C/YIL090W/YMR054W/YOR270C/YHR135C/YDL171C/YGL087C/YPR036W/YIL010W/YDR205W/YPL234C/YOR291W/YER020W/YOR087W/YLR430W/YJL059W",132
