"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019362","pyridine nucleotide metabolic process","54/2722","87/6447",0.620689655172414,1.47009045073349,3.77344974251934,0.000136945165153775,0.00750106098164869,0.00638922434367696,"YBR117C/YGR043C/YGR248W/YCR012W/YJL052W/YNL200C/YAL038W/YHR174W/YGL253W/YDR400W/YDL022W/YHR183W/YMR303C/YGL037C/YGR254W/YKL060C/YOR374W/YOR393W/YFR053C/YOR209C/YPR021C/YKL152C/YOL136C/YNL216W/YPR074C/YNR034W/YNL199C/YGR256W/YCR073W-A/YLR174W/YLR345W/YMR083W/YJR049C/YPL134C/YHR163W/YOL056W/YOL059W/YLR446W/YOR095C/YGR010W/YLR354C/YGL067W/YOR344C/YHR202W/YBL098W/YOR222W/YBR145W/YMR145C/YPL075W/YHR074W/YJR025C/YMR323W/YDR428C/YEL041W",54
"GO:0055080","monoatomic cation homeostasis","89/2722","157/6447",0.56687898089172,1.34264099552128,3.71526588020702,0.000154665341427737,0.00820692967950929,0.00699046641847732,"YMR105C/YMR058W/YDR492W/YMR021C/YJL077C/YHL040C/YLR023C/YER053C/YFL050C/YOR226C/YGL006W/YLR136C/YHR175W/YJL165C/YCL005W-A/YPL202C/YKL064W/YBR024W/YLR205C/YLR034C/YOL027C/YEL027W/YGR257C/YOR153W/YHR050W/YPR008W/YOR020W-A/YOR332W/YNL031C/YPL224C/YEL065W/YOL002C/YIR033W/YGR142W/YOR079C/YLR447C/YOR381W/YDR506C/YKL134C/YDR202C/YDR011W/YMR243C/YJL084C/YOR054C/YLR126C/YAL053W/YCR044C/YBR295W/YDR270W/YGL008C/YJR049C/YMR244C-A/YDR376W/YGR169C-A/YEL031W/YHR039C-A/YER113C/YPL135W/YLR083C/YMR134W/YBR010W/YBR127C/YOR384W/YLR214W/YIL023C/YHR060W/YHR026W/YGL166W/YCL017C/YJR104C/YDR107C/YLR047C/YJR106W/YBR187W/YOL130W/YBR036C/YDR495C/YNL259C/YLL051C/YDR040C/YIL090W/YMR054W/YOR270C/YPR036W/YDR205W/YPL234C/YOR291W/YOR087W/YJL059W",89
"GO:0009063","amino acid catabolic process","38/2722","57/6447",0.666666666666667,1.57898603967671,3.75302246053965,0.000159719393667033,0.0082182888014128,0.00700014184684222,"YMR250W/YER043C/YKL106W/YMR303C/YNL239W/YCL064C/YGR019W/YDR380W/YFR055W/YLR134W/YLR438W/YMR189W/YLR142W/YIR023W/YHR037W/YEL046C/YDL080C/YDR421W/YLR098C/YMR083W/YGL196W/YDL168W/YDR019C/YAL044C/YPL111W/YDR321W/YER086W/YDL219W/YBL098W/YFL018C/YBR145W/YDR148C/YKL015W/YHR137W/YJR025C/YDR428C/YMR043W/YBR006W",38
"GO:0006873","intracellular monoatomic ion homeostasis","92/2722","164/6447",0.560975609756098,1.32865898460601,3.64426521621401,0.000200898325093499,0.0099555650887045,0.0084799122384725,"YMR105C/YMR058W/YDR492W/YMR021C/YHL040C/YLR023C/YER053C/YFL050C/YML006C/YOR226C/YGL006W/YLR136C/YJR059W/YHR175W/YJL165C/YCL005W-A/YPL202C/YKL064W/YBR024W/YLR205C/YLR034C/YOL027C/YEL027W/YFR003C/YGR257C/YOR153W/YHR050W/YPR008W/YOR332W/YNL031C/YPL224C/YEL065W/YOL002C/YIR033W/YML057W/YOR079C/YLR447C/YOR381W/YOR267C/YDR506C/YKL134C/YDR202C/YDR011W/YMR243C/YJL084C/YOR054C/YLR126C/YCR044C/YBR295W/YDR270W/YGL008C/YCL058C/YJR049C/YMR244C-A/YDR376W/YGR169C-A/YEL031W/YHR039C-A/YER113C/YPL135W/YLR083C/YMR134W/YBR010W/YKL190W/YBR127C/YOR384W/YLR214W/YIL023C/YHR060W/YHR026W/YGL166W/YCL017C/YJR104C/YDR107C/YLR047C/YJR106W/YBR187W/YOL130W/YBR036C/YDR495C/YNL259C/YLL051C/YDR040C/YIL090W/YMR054W/YOR270C/YPR036W/YDR205W/YPL234C/YOR291W/YOR087W/YJL059W",92
"GO:0046496","nicotinamide nucleotide metabolic process","53/2722","86/6447",0.616279069767442,1.45964407156161,3.66804169182944,0.000205208938813108,0.0099555650887045,0.0084799122384725,"YBR117C/YGR043C/YGR248W/YCR012W/YJL052W/YNL200C/YAL038W/YHR174W/YGL253W/YDR400W/YDL022W/YHR183W/YMR303C/YGR254W/YKL060C/YOR374W/YOR393W/YFR053C/YOR209C/YPR021C/YKL152C/YOL136C/YNL216W/YPR074C/YNR034W/YNL199C/YGR256W/YCR073W-A/YLR174W/YLR345W/YMR083W/YJR049C/YPL134C/YHR163W/YOL056W/YOL059W/YLR446W/YOR095C/YGR010W/YLR354C/YGL067W/YOR344C/YHR202W/YBL098W/YOR222W/YBR145W/YMR145C/YPL075W/YHR074W/YJR025C/YMR323W/YDR428C/YEL041W",53
"GO:0009060","aerobic respiration","59/2722","98/6447",0.602040816326531,1.42592106644274,3.63174684562375,0.00022969373397338,0.0105605513584505,0.00899522507377782,"YGR244C/YNL052W/YMR118C/YIR031C/YCR005C/YMR030W/YKL085W/Q0105/YEL039C/YMR081C/Q0045/YOR355W/Q0250/YGL187C/YOR065W/YHR051W/YPL159C/YLL013C/YJL045W/YEL024W/YPR191W/YNL169C/YOL126C/YIL111W/YMR165C/YDR529C/YKL148C/YNL031C/YPR001W/YPL271W/YLL041C/YFR033C/YOR142W/YBR026C/YLR174W/Q0275/YKL093W/YOR002W/YGL226W/YJL166W/YER065C/YKL055C/YBR010W/YIL070C/YJL116C/YPR155C/YLR304C/YGL107C/YDR178W/YLR139C/YJL200C/YDR148C/YBL045C/YLR038C/YMR002W/YPL262W/YMR056C/YPR140W/YNR001C",59
"GO:0002181","cytoplasmic translation","100/2722","181/6447",0.552486187845304,1.30855196658291,3.59913787154597,0.000234067136304033,0.0105605513584505,0.00899522507377782,"YNL069C/YLR136C/YDL184C/YGL135W/YIL133C/YGL103W/YLR048W/YBL027W/YPL119C/YDL229W/YLR441C/YML063W/YAL005C/YLR192C/YLR029C/YNL067W/YML026C/YHL033C/YNL209W/YOR182C/YGR214W/YIL148W/YGL076C/YML024W/YMR309C/YHR064C/YPL198W/YLR262C-A/YLR075W/YAL036C/YHR203C/YBR143C/YPL220W/YIL018W/YDL133C-A/YJR145C/YMR146C/YOR312C/YMR242C/YDR012W/YOL045W/YGL049C/YLR388W/YDL082W/YOR096W/YKR059W/YPR102C/YLR448W/YOL139C/YKL180W/YER117W/YMR121C/YPL143W/YNL244C/YBR084C-A/YGR169C-A/YPL203W/YBR191W/YGL030W/YLR367W/YLR264W/YEL054C/YOL127W/YMR194W/YPL131W/YNL178W/YNL096C/YLR212C/YPL009C/YOR091W/YJL177W/YHR141C/YIL069C/YDR471W/YNL175C/YGR271W/YMR142C/YPL079W/YJL190C/YGR162W/YOL120C/YBR061C/YJR014W/YBR031W/YOL040C/YGR085C/YDR418W/YOR260W/YNL255C/YDL213C/YHL001W/YDR447C/YDR450W/YKL166C/YCR077C/YER074W/YMR260C/YLR061W/YDR429C/YLR340W",100
"GO:0006790","sulfur compound metabolic process","77/2722","134/6447",0.574626865671642,1.36099169837806,3.60958930910373,0.000236337427338704,0.0105605513584505,0.00899522507377782,"YMR009W/YLL060C/YFR030W/YKR069W/YGR244C/YMR246W/YPL273W/YKL001C/YOR285W/YNR043W/YPR167C/YDR135C/YIL009W/YDR253C/YER043C/YOR317W/YNL103W/YPR118W/YIR017C/YHR112C/YJL101C/YJR010W/YBR221C/YNL277W/YNR016C/YNL239W/YBR281C/YJR024C/YGL126W/YGR209C/YGR204W/YDR380W/YFR055W/YLR153C/YMR208W/YOR143C/YBR240C/YLR299W/YGL059W/YOL049W/YPR067W/YML126C/YOR142W/YOR054C/YJR156C/YOR196C/YNL191W/YIL042C/YDL080C/YGL184C/YML075C/YLR303W/YDR196C/YLL027W/YGR154C/YDR531W/YIL083C/YKR072C/YEL038W/YLL057C/YGR286C/YGL125W/YGR155W/YLL062C/YCR020C/YOL055C/YJR137C/YDR148C/YHR032W/YML004C/YFL059W/YLR450W/YKR076W/YHR137W/YJR019C/YOR311C/YNR001C",77
"GO:0046040","IMP metabolic process","12/2722","13/6447",0.923076923076923,2.18628836262929,3.65971689032228,0.000251442466589647,0.0109474181607493,0.00932474896340555,"YAR015W/YDR399W/YMR120C/YLR359W/YGR061C/YJR133W/YGL234W/YML035C/YOR128C/YLR028C/YNL220W/YDR408C",12
"GO:0042592","homeostatic process","145/2722","276/6447",0.52536231884058,1.24430965083219,3.54603863726447,0.000267867522989897,0.0113709763509211,0.00968552569968732,"YMR105C/YLR109W/YMR058W/YBR050C/YGL253W/YDL022W/YDR492W/YER037W/YDR135C/YMR021C/YJL077C/YHL040C/YLR023C/YER053C/YFL050C/YML006C/YOR226C/YGL006W/YNL142W/YLR136C/YPR194C/YJR059W/YHR175W/YMR116C/YJL165C/YCL005W-A/YBL064C/YPL202C/YKL064W/YBR024W/YLR205C/YLR034C/YOL027C/YEL027W/YFR003C/YNR002C/YGL126W/YGR209C/YGR257C/YOR153W/YFR053C/YHR050W/YOR124C/YPR008W/YOR020W-A/YIL114C/YOR332W/YNL031C/YLR043C/YPL222W/YPL224C/YEL065W/YOL002C/YIR033W/YGR142W/YML057W/YOR079C/YLR447C/YOR381W/YOR267C/YGL197W/YDR506C/YKL134C/YDR202C/YDR011W/YMR243C/YDR092W/YJL084C/YAL056W/YOR054C/YLR126C/YJL110C/YAL053W/YCR044C/YBR295W/YDR270W/YDR508C/YGL008C/YCL058C/YML072C/YDR384C/YJR049C/YNL055C/YMR244C-A/YDR376W/YPR138C/YER132C/YGR169C-A/YEL031W/YLR253W/YPL203W/YLR446W/YHR039C-A/YHR106W/YER113C/YPL135W/YPL109C/YLR083C/YMR134W/YBR010W/YKL190W/YBR127C/YOR384W/YLR214W/YIL023C/YHR060W/YHR026W/YGL166W/YCL017C/YJR104C/YDR107C/YLR047C/YAL048C/YPR139C/YJR106W/YOR059C/YMR304W/YBR187W/YDR169C/YOL130W/YBR036C/YDR495C/YNL259C/YPR100W/YDR075W/YJL029C/YLL051C/YDR040C/YOR086C/YIL090W/YMR054W/YOR270C/YHR135C/YDL171C/YGL087C/YPR036W/YIL010W/YDR205W/YPL234C/YOR291W/YER020W/YOR087W/YLR430W/YJL059W/YHR209W",145
"GO:0016053","organic acid biosynthetic process","104/2722","190/6447",0.547368421052632,1.29643064310298,3.54521755931129,0.000283432420292734,0.0113743849470945,0.00968842906038551,"YEL071W/YMR009W/YMR169C/YGL055W/YKR069W/YPL280W/YPL273W/YKL001C/YKL182W/YPR167C/YDL110C/YJL088W/YBR112C/YNL103W/YER073W/YPR118W/YIR017C/YJL071W/YNL256W/YPR069C/YPL231W/YNL277W/YBR159W/YNR016C/YDL015C/YJL196C/YOR375C/YBR177C/YPR060C/YBR084W/YIL051C/YJR024C/YGR204W/YOR374W/YFR055W/YHR018C/YIR033W/YHR033W/YPR035W/YLR372W/YLR438W/YER081W/YBR176W/YPR145W/YDR035W/YPR067W/YHR037W/YCL018W/YBR026C/YBR263W/YPL148C/YJR109C/YHR063C/YOR196C/YEL046C/YMR210W/YGR208W/YIL020C/YOR184W/YGL184C/YBR166C/YBR034C/YOL052C/YHR067W/YLR303W/YLL027W/YIL094C/YKL055C/YKL184W/YER090W/YMR289W/YLR146C/YDR234W/YGR037C/YDR354W/YOR130C/YCL009C/YLR355C/YEL038W/YER086W/YGR286C/YGL125W/YOL058W/YGR155W/YCR034W/YMR020W/YLL062C/YBL098W/YJL200C/YMR170C/YML096W/YFL018C/YJR137C/YDR300C/YOR108W/YDL171C/YDL131W/YBR248C/YHR137W/YJR025C/YNL010W/YOR202W/YMR108W/YMR043W",104
"GO:0046394","carboxylic acid biosynthetic process","104/2722","190/6447",0.547368421052632,1.29643064310298,3.54521755931129,0.000283432420292734,0.0113743849470945,0.00968842906038551,"YEL071W/YMR009W/YMR169C/YGL055W/YKR069W/YPL280W/YPL273W/YKL001C/YKL182W/YPR167C/YDL110C/YJL088W/YBR112C/YNL103W/YER073W/YPR118W/YIR017C/YJL071W/YNL256W/YPR069C/YPL231W/YNL277W/YBR159W/YNR016C/YDL015C/YJL196C/YOR375C/YBR177C/YPR060C/YBR084W/YIL051C/YJR024C/YGR204W/YOR374W/YFR055W/YHR018C/YIR033W/YHR033W/YPR035W/YLR372W/YLR438W/YER081W/YBR176W/YPR145W/YDR035W/YPR067W/YHR037W/YCL018W/YBR026C/YBR263W/YPL148C/YJR109C/YHR063C/YOR196C/YEL046C/YMR210W/YGR208W/YIL020C/YOR184W/YGL184C/YBR166C/YBR034C/YOL052C/YHR067W/YLR303W/YLL027W/YIL094C/YKL055C/YKL184W/YER090W/YMR289W/YLR146C/YDR234W/YGR037C/YDR354W/YOR130C/YCL009C/YLR355C/YEL038W/YER086W/YGR286C/YGL125W/YOL058W/YGR155W/YCR034W/YMR020W/YLL062C/YBL098W/YJL200C/YMR170C/YML096W/YFL018C/YJR137C/YDR300C/YOR108W/YDL171C/YDL131W/YBR248C/YHR137W/YJR025C/YNL010W/YOR202W/YMR108W/YMR043W",104
"GO:0034655","nucleobase-containing compound catabolic process","125/2722","234/6447",0.534188034188034,1.26521317281788,3.53246945747284,0.000288043906198506,0.0113743849470945,0.00968842906038551,"YCR012W/YJL052W/YAL038W/YLR270W/YHR174W/YGL253W/YDR400W/YKL204W/YGL222C/YER037W/YOR173W/YER043C/YDL007W/YGL173C/YLR136C/YGL101W/YPL190C/YOL123W/YLL013C/YMR116C/YGR254W/YKL060C/YLR192C/YER035W/YER049W/YGL126W/YDL165W/YOR393W/YFR053C/YGR048W/YMR125W/YGL246C/YKL152C/YOL136C/YIR033W/YNL216W/YPL184C/YBR170C/YLR363C/YGR122W/YJL208C/YOR166C/YAL021C/YOL142W/YJR119C/YNL157W/YPL042C/YNL199C/YKR084C/YMR080C/YDR370C/YKL023W/YNL118C/YGL048C/YDR490C/YER146W/YLR345W/YOL139C/YOL115W/YOL072W/YJL087C/YNL147W/YIL161W/YDL126C/YOL056W/YPL029W/YLR446W/YDR315C/YPR111W/YLR264W/YGL178W/YGL213C/YAL033W/YNL178W/YLR154C/YHR069C/YBR257W/YDL102W/YPL199C/YNL023C/YDR159W/YBL055C/YDL175C/YML118W/YGL067W/YIL151C/YOR163W/YGR195W/YOR344C/YGL014W/YMR287C/YDR206W/YOL100W/YNL016W/YBL032W/YJL140W/YGR158C/YLR145W/YMR278W/YHR202W/YGL107C/YNL197C/YKL208W/YJR014W/YER176W/YLR427W/YBR242W/YNL001W/YMR234W/YPR072W/YGL094C/YLR233C/YPL075W/YOR001W/YGL224C/YFL038C/YJL047C/YMR323W/YOR048C/YER068W/YGR072W/YGR030C/YNR001C/YBR212W/YCR077C",125
"GO:0045185","maintenance of protein location","27/2722","38/6447",0.710526315789474,1.68286670018175,3.60876556433707,0.000296723868955564,0.011450843851967,0.00975355492691257,"YLL040C/YAR002C-A/YDR414C/YAL007C/YNR051C/YDR372C/YPL196W/YKL002W/YOR208W/YJL110C/YPL158C/YER151C/YBR097W/YFL025C/YJL053W/YBR200W/YKL193C/YDL018C/YDR150W/YGL200C/YNR006W/YOR230W/YOR016C/YBL040C/YJL154C/YDR009W/YKR001C",27
"GO:0006144","purine nucleobase metabolic process","17/2722","21/6447",0.80952380952381,1.917340191036,3.5991154735427,0.000332871925240471,0.0125603673124071,0.0106986204743955,"YIR031C/YDR399W/YJR105W/YGR204W/YML022W/YIR032C/YJR133W/YKR080W/YGL234W/YML035C/YOR128C/YOR184W/YDR408C/YNL141W/YDL238C/YIR027C/YDR441C",17
"GO:0006520","amino acid metabolic process","124/2722","233/6447",0.532188841201717,1.26047812609385,3.4617019076135,0.000372512643175871,0.0137505753937528,0.0117124112522574,"YMR009W/YMR169C/YMR250W/YKR069W/YPL273W/YKL001C/YPR167C/YEL066W/YER043C/YJL088W/YNL103W/YPR118W/YIR017C/YHR112C/YJL071W/YKL106W/YMR303C/YGR264C/YMR116C/YNL277W/YNL239W/YCL064C/YOR375C/YGR019W/YMR096W/YPR060C/YIL051C/YJR024C/YGR204W/YDR380W/YFR055W/YOR168W/YDR173C/YLR351C/YHR018C/YLR134W/YHR033W/YOR335C/YPR035W/YKL218C/YLR438W/YER081W/YMR189W/YLR142W/YHR020W/YOL097C/YIR023W/YPR145W/YDR035W/YMR110C/YHR037W/YCL018W/YLR060W/YBR263W/YGR102C/YJR109C/YBL076C/YEL046C/YPR033C/YGR208W/YHR091C/YIL020C/YDL080C/YDR421W/YLR098C/YMR083W/YOR184W/YGL184C/YBR166C/YPR081C/YLR303W/YLL018C/YIL094C/YPL097W/YGL196W/YKL184W/YER090W/YML076C/YDR341C/YDR234W/YDL168W/YDR354W/YOR130C/YDR019C/YCL009C/YKL029C/YLR355C/YAL044C/YPL111W/YDR321W/YEL038W/YDR023W/YER086W/YGL125W/YOL058W/YGR155W/YDL219W/YER087W/YLL062C/YBL098W/YJL200C/YMR170C/YML096W/YFL018C/YBR145W/YDR148C/YDR300C/YPL160W/YOR108W/YKL015W/YFL059W/YDL171C/YDL131W/YBR248C/YHR137W/YJL130C/YJR025C/YNL010W/YOR202W/YDR428C/YCR024C/YMR108W/YMR043W/YBR006W",124
"GO:0030003","intracellular monoatomic cation homeostasis","85/2722","152/6447",0.55921052631579,1.32447842143934,3.46047582622861,0.000398711807487353,0.014404524449224,0.012269429417416,"YMR105C/YMR058W/YDR492W/YMR021C/YHL040C/YLR023C/YER053C/YFL050C/YOR226C/YGL006W/YLR136C/YHR175W/YJL165C/YCL005W-A/YPL202C/YKL064W/YBR024W/YLR205C/YLR034C/YOL027C/YEL027W/YGR257C/YOR153W/YHR050W/YPR008W/YOR332W/YNL031C/YPL224C/YEL065W/YOL002C/YIR033W/YOR079C/YLR447C/YOR381W/YDR506C/YKL134C/YDR202C/YDR011W/YMR243C/YJL084C/YOR054C/YLR126C/YCR044C/YBR295W/YDR270W/YGL008C/YJR049C/YMR244C-A/YDR376W/YGR169C-A/YEL031W/YHR039C-A/YER113C/YPL135W/YLR083C/YMR134W/YBR010W/YBR127C/YOR384W/YLR214W/YIL023C/YHR060W/YHR026W/YGL166W/YCL017C/YJR104C/YDR107C/YLR047C/YJR106W/YBR187W/YOL130W/YBR036C/YDR495C/YNL259C/YLL051C/YDR040C/YIL090W/YMR054W/YOR270C/YPR036W/YDR205W/YPL234C/YOR291W/YOR087W/YJL059W",85
"GO:1901606","alpha-amino acid catabolic process","30/2722","44/6447",0.681818181818182,1.614872086033,3.49820645802124,0.000434701701477225,0.0151721489485363,0.012923273606899,"YMR250W/YER043C/YKL106W/YNL239W/YCL064C/YDR380W/YFR055W/YLR134W/YLR438W/YMR189W/YLR142W/YHR037W/YEL046C/YDR421W/YGL196W/YDR019C/YAL044C/YPL111W/YDR321W/YER086W/YDL219W/YBL098W/YFL018C/YDR148C/YKL015W/YHR137W/YJR025C/YDR428C/YMR043W/YBR006W",30
"GO:0009112","nucleobase metabolic process","25/2722","35/6447",0.714285714285714,1.69177075679647,3.50772499130605,0.000437829975546689,0.0151721489485363,0.012923273606899,"YIR031C/YER037W/YDR399W/YJR105W/YGR204W/YMR271C/YML022W/YIR032C/YJR133W/YKR080W/YGL234W/YML035C/YOR128C/YOR184W/YKL216W/YBL039C/YLR420W/YDR408C/YNL141W/YDL238C/YIR027C/YDR441C/YDR520C/YGL224C/YJL130C",25
"GO:0008610","lipid biosynthetic process","124/2722","234/6447",0.52991452991453,1.25509146743533,3.39765482989805,0.000467731946677611,0.0156625246499603,0.0133409639012122,"YGL055W/YGR060W/YLR056W/YKL165C/YKL182W/YNR043W/YGR157W/YOR298W/YMR015C/YDL110C/YNL130C/YER043C/YBR112C/YHR007C/YHR123W/YHL003C/YMR296C/YMR202W/YHR046C/YGR202C/YPL231W/YBR183W/YBR159W/YKR067W/YNR016C/YJL100W/YDL015C/YJL196C/YBR029C/YNL111C/YNL169C/YDR434W/YBR177C/YGL139W/YHR072W/YOL032W/YDR123C/YGL126W/YKR070W/YLR100W/YLR088W/YDR173C/YMR165C/YPL175W/YPL087W/YPL028W/YIR033W/YHL020C/YMR208W/YLR372W/YLR133W/YBL011W/YMR013C/YAL009W/YGL001C/YNL158W/YLR193C/YML126C/YIL039W/YMR079W/YBR026C/YAL053W/YBR042C/YLR347C/YPL148C/YNL280C/YJL167W/YDR096W/YCR044C/YOR196C/YGR036C/YGL142C/YOR171C/YMR210W/YMR298W/YNR041C/YML075C/YBL039C/YDR062W/YFL025C/YGR175C/YER044C/YBR002C/YHR067W/YMR070W/YKL055C/YOL151W/YCL052C/YMR134W/YJL062W/YLR168C/YJL054W/YML008C/YGR037C/YPL221W/YNL038W/YJL134W/YIL124W/YGR149W/YPL189W/YCR034W/YCR017C/YBR036C/YJL153C/YDR018C/YGR046W/YKL150W/YBR109C/YKL101W/YHR042W/YBL060W/YBR003W/YLR189C/YML087C/YLR450W/YHR133C/YLL031C/YDR208W/YOR149C/YOR311C/YPL120W/YPR140W/YKL126W/YKL008C",124
"GO:0072522","purine-containing compound biosynthetic process","55/2722","92/6447",0.597826086956522,1.41593856818835,3.4347204922846,0.000475525071556936,0.0156625246499603,0.0133409639012122,"YAR015W/YDR400W/YDR399W/YMR120C/YBR221C/YNR016C/YLR359W/YML081C-A/YJR105W/YGR204W/YOR020W-A/YOR209C/YLR153C/YKL181W/YML022W/YOL077W-A/YGR061C/YOL061W/Q0085/YPL271W/YDL004W/YJR133W/YGL059W/YKR080W/YOR054C/YGL234W/YML035C/YIL042C/YOR128C/YOR184W/YLR028C/YJR049C/YNL220W/YDR408C/YNL141W/YBL068W/YDR196C/YGR010W/YDR531W/YIL083C/YKR072C/YHR216W/YDR441C/YJL116C/Q0130/YER170W/YMR278W/YHL011C/YBL098W/YDR226W/YHR074W/YJR025C/YJL005W/YDR428C/YEL041W",55
"GO:0098771","inorganic ion homeostasis","66/2722","114/6447",0.578947368421053,1.37122471866662,3.4183036671748,0.000485518136843518,0.0156625246499603,0.0133409639012122,"YMR105C/YMR058W/YDR492W/YMR021C/YJL077C/YHL040C/YLR023C/YER053C/YFL050C/YOR226C/YGL006W/YLR136C/YHR175W/YPL202C/YKL064W/YBR024W/YLR205C/YLR034C/YOL027C/YEL027W/YGR257C/YHR050W/YPR008W/YOR020W-A/YNL031C/YPL224C/YEL065W/YOL002C/YIR033W/YOR079C/YOR381W/YDR506C/YKL134C/YMR243C/YAL053W/YCR044C/YDR270W/YJR049C/YMR244C-A/YDR376W/YGR169C-A/YEL031W/YER113C/YPL135W/YLR083C/YMR134W/YBR010W/YBR127C/YOR384W/YLR214W/YIL023C/YGL166W/YCL017C/YJR104C/YDR107C/YLR047C/YJR106W/YBR187W/YOL130W/YBR036C/YNL259C/YLL051C/YDR040C/YIL090W/YDR205W/YOR291W",66
"GO:0019693","ribose phosphate metabolic process","60/2722","102/6447",0.588235294117647,1.39322297618533,3.4217575253518,0.000488877388956359,0.0156625246499603,0.0133409639012122,"YCR012W/YJL052W/YAL038W/YHR174W/YAR015W/YGL253W/YDR399W/YMR120C/YGR254W/YKL060C/YLR359W/YML081C-A/YJR105W/YOR393W/YFR053C/YOR020W-A/YMR271C/YKL181W/YKL152C/YOL136C/YML022W/YNL216W/YOL077W-A/YGR061C/YOL061W/Q0085/YPL271W/YDL004W/YJR133W/YGL234W/YNL199C/YML035C/YLR345W/YBR111C/YOR128C/YLR028C/YNR012W/YKL216W/YBL039C/YOL056W/YNL220W/YLR420W/YDR408C/YBL068W/YLR446W/YBR127C/YHR216W/YOR163W/YDR441C/YJL116C/YOR344C/Q0130/YKR043C/YER170W/YHL011C/YDR226W/YPL075W/YJL130C/YJL005W/YMR323W",60
